id,survey_year,course_mode,course_level,programme_id,programme,discipline_group_id,broad_discipline_group,discipline,appeared_female,appeared_total,passed_female,passed_total,first_class_passed_female,first_class_passed_total
490,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,26,Other Engineering & Technology,Biomedical,30,54,29,48,29,48
490,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,185,Information Technology,Software Technology,32,118,31,115,31,115
490,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,116,Other Social Science,Social Science and Languages,1,3,1,3,1,3
490,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,26,Other Engineering & Technology,Disaster,0,1,0,1,0,1
490,2015,Regular,Under Graduate,30,B.Sc.-Bachelor of Science,95,Computer Science,Computer Science and Engineering,61,144,51,117,51,117
490,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,95,Computer Science,Computer Science,32,65,30,60,30,60
490,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,26,Other Engineering & Technology,Civil and Mechanical Engineering,3,26,3,26,3,26
490,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,23,Mechanical Engineering,Energy Engineering Specialisation,6,108,6,97,6,97
490,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,26,Other Engineering & Technology,Nanotechnology,2,2,2,2,2,2
490,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,146,Bio-Technology,Bio Sciences and technology,29,53,29,53,29,53
490,2015,Regular,Post Graduate,151,M.S.-Master of Science,26,Other Engineering & Technology,Research/Green Technology,0,0,0,0,0,0
490,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,26,Other Engineering & Technology,Research/Disaster,0,1,0,1,0,1
490,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,23,Mechanical Engineering,Chemical Process Engineering,1,2,1,2,1,2
490,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,94,Chemistry,Chemistry,20,35,19,34,19,34
490,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,23,Mechanical Engineering,Automotive Engineering Specilization,1,48,1,45,1,45
490,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,19,Electrical Engineering,Electrical Engineering,4,5,4,5,4,5
490,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,23,Mechanical Engineering,Mechanical Engineering,9,412,9,363,9,363
490,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,26,Other Engineering & Technology,Nanobiotechnology,4,6,4,6,4,6
490,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,26,Other Engineering & Technology,Green Technology Center,0,0,0,0,0,0
490,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,19,Electrical Engineering,Research /Electrical Engineering,0,1,0,1,0,1
490,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,185,Information Technology,Research/Information Technology,0,0,0,0,0,0
490,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,26,Other Engineering & Technology,Mechatronics,5,51,5,51,5,51
490,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,26,Other Engineering & Technology,Computer Science and Engineering,25,109,25,107,25,107
490,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,14,Architecture,Architecture / Research,0,0,0,0,0,0
490,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,17,Computer Engineering,CSE-Bio Informatics,18,40,18,40,18,40
195,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,94,Chemistry,Science,0,110,0,68,0,64
195,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,99,Geology,Science,0,3,0,3,0,0
195,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,96,Electronics,Science,0,52,0,30,0,22
195,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,96,Electronics,Science,0,0,0,0,0,0
195,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,96,Electronics,Science,0,0,0,0,0,0
195,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,101,Life Science,Science,0,0,0,0,0,0
195,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,101,Life Science,Science,0,0,0,0,0,0
195,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,107,Other Science,Science,0,0,0,0,0,0
195,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,104,Physics,Science,3,6,3,6,0,0
195,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,104,Physics,Science,0,42,0,28,0,28
195,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,38,Home Science,Science,2,2,2,2,0,0
195,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,38,Home Science,Science,0,18,0,16,0,14
195,2015,Regular,Under Graduate,87,L.L.B.-Bachelor of Law or Laws,52,Law,Law,0,0,0,0,0,0
195,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,12,Education,Education,0,0,0,0,0,0
195,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,12,Education,Education,1,2,1,2,0,0
195,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,45,Punjabi,Arts,2,2,2,2,0,0
195,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,45,Punjabi,Arts,1,1,1,1,0,0
195,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,41,Hindi,Arts,6,7,6,7,0,0
195,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,41,Hindi,Arts,4,4,4,4,0,0
195,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,31,English,Arts,2,2,2,2,0,0
195,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,31,English,Arts,14,18,14,18,0,0
195,2015,Regular,Post Graduate,124,M.A.-Master of Arts,46,Sanskrit,Arts,0,54,0,31,0,20
195,2015,Regular,Post Graduate,124,M.A.-Master of Arts,50,Other Indian Languages,Arts,0,0,0,0,0,0
195,2015,Regular,Post Graduate,124,M.A.-Master of Arts,84,Buddhist Studies,Arts,0,1,0,1,0,1
195,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,84,Buddhist Studies,Arts,1,4,1,4,0,0
195,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,95,Computer Science,Mathematical Science,0,273,0,156,0,120
195,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,95,Computer Science,Mathematical Science,0,0,0,0,0,0
195,2015,Regular,Post Graduate,121,M.Stat. -Master of Statistics,177,Statistics,Mathematical Science,0,31,0,20,0,20
195,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,177,Statistics,Mathematical Science,1,2,1,2,0,0
195,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,53,Library & Information Science,Social Science,0,0,0,0,0,0
195,2015,Regular,Post Graduate,102,M.Lib.Sc. -Master of Library Science,53,Library & Information Science,Social Science,16,17,16,17,0,0
195,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,115,Sociology,Social Science,2,4,2,4,0,0
195,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,109,Economics,Social Science,3,14,3,14,0,0
195,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,109,Economics,Social Science,0,147,0,37,0,12
195,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,113,Psychology,Social Science,3,4,3,4,0,0
195,2015,Regular,Post Graduate,124,M.A.-Master of Arts,113,Psychology,Social Science,0,30,0,24,0,18
195,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,111,History,Social Science,2,4,2,4,0,0
195,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,111,History,Social Science,0,2,0,2,0,0
195,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,112,Political Science,Social Science,7,12,7,12,0,0
195,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,9,Commerce,Business Studies,2,2,2,2,0,0
195,2015,Regular,Under Graduate,43,B.B.A.-Bachelor of Business Administration,133,Business Administration,Business Studies,0,0,0,0,0,0
195,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,97,Environmental Science,Life Science,5,6,5,6,0,0
195,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,97,Environmental Science,Life Science,1,1,1,1,0,0
195,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,98,Genetics,Life Science,0,0,0,0,0,0
195,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,98,Genetics,life Science,0,0,0,0,0,0
195,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,93,Botany,Life Science,0,32,0,29,0,28
195,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,93,Botany,Life Science,5,5,5,5,0,0
195,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,106,Zoology,Life Science,0,30,0,30,0,30
195,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,106,Zoology,Life Science,3,5,3,5,0,0
195,2015,Regular,Under Graduate,68,B.P.Ed.-Bachelor of Physical Education,82,Physical Education,Education,10,29,10,19,0,0
195,2015,Regular,Post Graduate,124,M.A.-Master of Arts,12,Education,Education,0,50,0,45,0,32
195,2015,Regular,Post Graduate,124,M.A.-Master of Arts,109,Economics,Economics,0,0,0,0,0,0
195,2015,Regular,Post Graduate,124,M.A.-Master of Arts,8,Area Studies,Kashmiri,0,0,0,0,0,0
195,2015,Regular,Post Graduate,118,M.Sc. Tech. -Master of Science in Technology,107,Other Science,IT,0,0,0,0,0,0
195,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,99,Geology,Geology,0,0,0,0,0,0
195,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,101,Life Science,Sericulture,0,0,0,0,0,0
195,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,95,Computer Science,computer Application,0,0,0,0,0,0
195,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,115,Sociology,Sociology,0,0,0,0,0,0
195,2015,Regular,Post Graduate,130,M.C.A. -Master of Computer Applications,183,Computer Application,Ccomputer application,0,0,0,0,0,0
195,2015,Distance,Post Graduate,124,M.A.-Master of Arts,31,English,english,0,0,0,0,0,0
195,2015,Distance,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Arts,722,1278,203,395,0,0
195,2015,Distance,Post Graduate,124,M.A.-Master of Arts,115,Sociology,sociology,0,0,0,0,0,0
195,2015,Distance,PG Diploma,155,PG Diploma-Post Graduate Diploma,60,Other Management,business studies,0,0,0,0,0,0
382,2015,Distance,Post Graduate,111,M.Sc.-Master of Science,186,Multi Media,MSC MCAJ,0,137,0,126,0,89
382,2015,Distance,Under Graduate,30,B.Sc.-Bachelor of Science,185,Information Technology,BSC IT,0,4590,0,3410,0,2921
382,2015,Distance,Under Graduate,30,B.Sc.-Bachelor of Science,27,Fashion Technology,BSC JD,0,15,0,15,0,8
382,2015,Distance,Under Graduate,30,B.Sc.-Bachelor of Science,27,Fashion Technology,BSCBT,0,50,0,45,0,41
382,2015,Distance,Post Graduate,111,M.Sc.-Master of Science,153,Lab Medicine,MSC BT,0,90,0,81,0,76
382,2015,Distance,Diploma,82,Diploma-Diploma,169,Radiothrapy,DRIT,0,13,0,11,0,8
382,2015,Distance,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,MBA AAM,0,23,0,22,0,20
382,2015,Distance,Under Graduate,30,B.Sc.-Bachelor of Science,188,Medical Science,BSC CMB,0,4,0,4,0,4
382,2015,Distance,Post Graduate,111,M.Sc.-Master of Science,186,Multi Media,MSC MM,0,123,0,116,0,88
382,2015,Distance,Post Graduate,130,M.C.A. -Master of Computer Applications,183,Computer Application,MCA,0,4171,0,4078,0,3679
382,2015,Distance,Diploma,82,Diploma-Diploma,153,Lab Medicine,DMLT,0,167,0,107,0,47
382,2015,Distance,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,MBA HM,0,215,0,144,0,106
382,2015,Distance,Under Graduate,30,B.Sc.-Bachelor of Science,27,Fashion Technology,BSC ID,0,356,0,303,0,193
382,2015,Distance,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,MBA HMGT,0,287,0,171,0,150
382,2015,Distance,PG Diploma,155,PG Diploma-Post Graduate Diploma,27,Fashion Technology,PGDFT,0,0,0,0,0,0
382,2015,Distance,Under Graduate,30,B.Sc.-Bachelor of Science,185,Information Technology,BSCHMCTT,0,2190,0,2056,0,1477
382,2015,Distance,Under Graduate,30,B.Sc.-Bachelor of Science,186,Multi Media,BSCMCAJ,0,584,0,504,0,389
382,2015,Distance,Post Graduate,111,M.Sc.-Master of Science,153,Lab Medicine,MSC MLT,0,208,0,170,0,160
382,2015,Distance,Post Graduate,111,M.Sc.-Master of Science,27,Fashion Technology,MSC FT,0,198,0,168,0,157
382,2015,Distance,Post Graduate,122,M.Tech. -Master of Technology,17,Computer Engineering,M.Tech,0,0,0,0,0,0
547,2015,Regular,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,GEOGRAPHY,0,0,0,0,0,0
547,2015,Regular,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,ENGLISH,0,0,0,0,0,0
547,2015,Regular,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,COMPUTER APPLICATION,0,0,0,0,0,0
547,2015,Regular,Under Graduate,30,B.Sc.-Bachelor of Science,171,Science,Science,0,0,0,0,0,0
547,2015,Regular,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,HOME SCIENCE,0,0,0,0,0,0
547,2015,Regular,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,EDUCATION,0,0,0,0,0,0
547,2015,Regular,Post Graduate,124,M.A.-Master of Arts,8,Area Studies,Education,0,2,0,2,0,2
547,2015,Regular,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Sports,0,0,0,0,0,0
547,2015,Regular,Post Graduate,124,M.A.-Master of Arts,35,Other Foreign Languages,language,0,0,0,0,0,0
547,2015,Regular,Post Graduate,124,M.A.-Master of Arts,35,Other Foreign Languages,Arts,0,0,0,0,0,0
547,2015,Regular,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,URDU,0,0,0,0,0,0
547,2015,Regular,Post Graduate,124,M.A.-Master of Arts,49,Urdu,Arts,1,6,1,6,1,6
547,2015,Regular,Under Graduate,176,B.A.(Hons)-Bachelor of Arts (Honors),12,Education,GEOGRAPHY,0,0,0,0,0,0
547,2015,Regular,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Economics,0,0,0,0,0,0
547,2015,Regular,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,PERSIAN,0,0,0,0,0,0
313,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,Medical Science,17,26,17,26,13,16
313,2015,Regular,Post Graduate,148,M.P.H. -Master of Public Health,167,Public Health,Medical Science,2,3,2,3,2,2
628,2015,Regular,Post Graduate,124,M.A.-Master of Arts,112,Political Science,Political Science,0,1,0,1,0,1
628,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,12,Education,Social sciencel,0,0,0,0,0,0
757,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,MBA,0,0,0,0,0,0
757,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,17,Computer Engineering,Computer Engineering,0,0,0,0,0,0
757,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,16,Civil Engineering,Civil Engineering,0,0,0,0,0,0
757,2015,Regular,Under Graduate,18,B.J.M.C.-Bachelor of Journalism and Mass Communication,51,Journalism & Mass Communication,Journalism & Mass Communications,0,0,0,0,0,0
757,2015,Regular,Under Graduate,87,L.L.B.-Bachelor of Law or Laws,52,Law,BA-LLB,0,0,0,0,0,0
757,2015,Regular,Under Graduate,87,L.L.B.-Bachelor of Law or Laws,52,Law,BBA-LLB,0,0,0,0,0,0
757,2015,Regular,Under Graduate,16,B.Des.-Bachelor of Design,181,Interior Design,Interior Design,0,0,0,0,0,0
322,2015,Regular,Under Graduate,129,M.B.B.S.-Bachelor of Medicine and Bachelor of Surgery,68,General Medicine,Medical,83,180,46,142,36,56
322,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,74,Pathology,Medical,2,2,2,2,0,0
322,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,163,Physiology,Medical,0,0,0,0,0,0
322,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,149,Forensic Medicine/ Toxicology,Medical,0,1,0,0,0,0
322,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,62,Anatomy,Medical,0,0,0,0,0,0
322,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,69,General Surgery,Medical,0,3,0,3,0,1
322,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,73,Orthopaedics,Medical,0,5,0,2,0,0
322,2015,Regular,PG Diploma,155,PG Diploma-Post Graduate Diploma,162,Ophthalmology,Medical,0,1,0,1,0,1
322,2015,Regular,PG Diploma,155,PG Diploma-Post Graduate Diploma,74,Pathology,Medical,1,1,1,1,0,0
322,2015,Regular,PG Diploma,155,PG Diploma-Post Graduate Diploma,75,Pediatrics,Medical,0,3,0,2,0,0
322,2015,Regular,PG Diploma,155,PG Diploma-Post Graduate Diploma,73,Orthopaedics,Medical,0,2,0,2,0,2
322,2015,Regular,PG Diploma,155,PG Diploma-Post Graduate Diploma,148,ENT,Medical,0,0,0,0,0,0
322,2015,Regular,PG Diploma,155,PG Diploma-Post Graduate Diploma,70,Gynaecology,Medical,4,4,4,4,1,1
322,2015,Regular,Post Graduate,120,M.Sc.(Medical Anatomy) -Master of Science in Medical Anatomy,62,Anatomy,Medical,0,0,0,0,0,0
322,2015,Regular,Diploma,82,Diploma-Diploma,153,Lab Medicine,Medical,0,0,0,0,0,0
322,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,75,Pediatrics,Medical,0,6,0,6,0,2
322,2015,Regular,Under Graduate,49,B.D.S.-Bachelor of Dental Surgery,66,Dentistry,General,92,115,80,102,35,38
322,2015,Regular,Post Graduate,132,M.D.S.-Master of Dental Surgery,66,Dentistry,Prosthodontics,0,3,0,3,0,1
322,2015,Regular,Post Graduate,132,M.D.S.-Master of Dental Surgery,66,Dentistry,Conservative Dentistry &Endodontics,1,3,1,3,1,2
322,2015,Regular,Post Graduate,132,M.D.S.-Master of Dental Surgery,66,Dentistry,Periodontics,3,3,3,3,2,2
322,2015,Regular,Post Graduate,132,M.D.S.-Master of Dental Surgery,66,Dentistry,Oral Surgery,0,2,0,2,0,2
322,2015,Regular,Post Graduate,132,M.D.S.-Master of Dental Surgery,66,Dentistry,Oral Medicine & Radiology,2,2,2,2,0,0
322,2015,Regular,Post Graduate,132,M.D.S.-Master of Dental Surgery,66,Dentistry,Oral Pathology & Microbiology,2,2,2,2,0,0
322,2015,Regular,Under Graduate,70,B.P.T.-Bachelor of Physiotherapy,164,Physiotherapy,Physiotherapy,15,28,15,18,15,18
322,2015,Regular,Post Graduate,150,M.P.T.-Master of Physiotherapy,164,Physiotherapy,Physiotherapy,10,13,9,11,9,11
322,2015,Regular,Under Graduate,31,B.Sc.(Nursing)-Bachelor of Science in Nursing,72,Nursing,Nursing,14,30,13,29,11,22
322,2015,Regular,Under Graduate,181,B.Sc.(Post Basic)-B.Sc (Post Basic),72,Nursing,Nursing,1,3,1,3,1,3
322,2015,Regular,Post Graduate,117,M.Sc. Nursing-Master of Science in Nursing,72,Nursing,Nursing,11,12,11,12,11,11
322,2015,Regular,Under Graduate,30,B.Sc.-Bachelor of Science,171,Science,Medical Biotechnology,1,3,1,3,1,3
322,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,146,Bio-Technology,Medical Biotechnology,0,0,0,0,0,0
322,2015,Regular,Post Graduate,148,M.P.H. -Master of Public Health,167,Public Health,Public Health,7,9,4,5,3,3
555,2015,Regular,Under Graduate,54,B.H.M.-Bachelor of Hotel Management,57,Hotel Management,HOTEL MANAGEMENT,0,0,0,0,0,0
555,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,23,Mechanical Engineering,CAD CAM ROBOTICS,0,4,0,3,0,3
555,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,26,Other Engineering & Technology,BIOTECHNOLOGY,4,6,2,4,2,4
555,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,26,Other Engineering & Technology,BIOTECHNOLOGY,22,41,21,28,15,28
555,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,16,Civil Engineering,CIVIL ENGG,17,179,17,93,14,91
555,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,16,Civil Engineering,CIVIL,0,1,0,1,0,1
555,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,20,Electronics Engineering,EC/ICE/EEE,0,0,0,0,0,0
555,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,20,Electronics Engineering,ELECTRONICS & COMMUNICATION ENGG,65,206,59,121,54,117
555,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,20,Electronics Engineering,COMMUNICATION SYSTEM,12,18,9,15,9,14
555,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,19,Electrical Engineering,CONTROL SYSTEM,11,13,6,8,6,8
555,2015,Regular,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,B.COM (HONORS),0,0,0,0,0,0
555,2015,Regular,Under Graduate,43,B.B.A.-Bachelor of Business Administration,133,Business Administration,BUSINESS ADMINISTRATION,44,118,42,77,26,52
555,2015,Regular,Post Graduate,130,M.C.A. -Master of Computer Applications,183,Computer Application,(LATERAL) COMPUTER APPLICATION,4,7,4,7,4,7
555,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,185,Information Technology,INFORMATION TECHNOLOGY ENGG,60,129,60,79,47,79
555,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,17,Computer Engineering,CS/IT,0,1,0,1,0,1
555,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,94,Chemistry,CHEMISTRY,1,2,1,2,1,2
555,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,185,Information Technology,INFORMATION TECHNOLOGY,1,5,1,5,1,5
555,2015,Regular,Under Graduate,46,B.C.A.-Bachelor of Computer Applications,183,Computer Application,COMPUTER APPLICATION,24,90,24,65,22,59
555,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,BUSINESS ADMINISTRATION,38,87,29,57,29,47
555,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,17,Computer Engineering,COMPUTER NETWORK ENGG,3,5,3,5,3,5
555,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,17,Computer Engineering,COMPUTER SCIENCE,10,23,10,21,10,21
555,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,17,Computer Engineering,COMPUTER SCIENCE ENGG,64,208,64,162,61,162
555,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,17,Computer Engineering,COMPUTER SCIENCE AND ENGINEERING (WITH SPECIALIZATION IN CLOUD COMPUTING),0,0,0,0,0,0
555,2015,Regular,Integrated,186,Integrated M.B.A.-Integrated Master of Business Administration,133,Business Administration,BIOTECHNOLOGY + MBA,0,0,0,0,0,0
787,2015,Regular,Post Graduate,124,M.A.-Master of Arts,31,English,ENGLISH,2,33,2,33,1,8
787,2015,Regular,Post Graduate,124,M.A.-Master of Arts,111,History,HISTORY,5,43,5,43,1,13
787,2015,Regular,Post Graduate,124,M.A.-Master of Arts,119,Philosophy,PHILOSOPHY,9,32,9,32,2,3
787,2015,Regular,Post Graduate,124,M.A.-Master of Arts,112,Political Science,Political Science,0,0,0,0,0,0
787,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,174,Mathematics,Mathametics,0,0,0,0,0,0
787,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,106,Zoology,Zoology,0,0,0,0,0,0
787,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,119,Philosophy,PHILOSOPHY,0,0,0,0,0,0
787,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,31,English,ENGLISH,0,0,0,0,0,0
780,2015,Regular,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Arts,0,0,0,0,0,0
780,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,Management,0,0,0,0,0,0
780,2015,Regular,Under Graduate,46,B.C.A.-Bachelor of Computer Applications,183,Computer Application,Computer Application,0,0,0,0,0,0
780,2015,Regular,Under Graduate,30,B.Sc.-Bachelor of Science,185,Information Technology,IT,0,0,0,0,0,0
780,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,104,Physics,Physics,0,0,0,0,0,0
780,2015,Regular,Post Graduate,124,M.A.-Master of Arts,8,Area Studies,English,0,0,0,0,0,0
780,2015,Regular,Post Graduate,141,M.L.I.Sc.-Master of Library & Information Science,53,Library & Information Science,Library and Information Science,0,0,0,0,0,0
780,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,174,Mathematics,Mathematices,0,0,0,0,0,0
780,2015,Regular,Under Graduate,30,B.Sc.-Bachelor of Science,171,Science,CBZ,0,0,0,0,0,0
780,2015,Regular,Under Graduate,30,B.Sc.-Bachelor of Science,1,Agriculture,Agriculture Science,0,0,0,0,0,0
780,2015,Regular,Under Graduate,17,B.Ed.-Bachelor of Education,12,Education,Education,0,0,0,0,0,0
780,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,8,Area Studies,Sociology,0,0,0,0,0,0
780,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,55,Business Management,Management,0,0,0,0,0,0
780,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,8,Area Studies,Political Science,0,0,0,0,0,0
780,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,9,Commerce,Commerce,0,0,0,0,0,0
780,2015,Regular,Diploma,82,Diploma-Diploma,19,Electrical Engineering,Electrical Engineering,0,0,0,0,0,0
780,2015,Regular,Diploma,82,Diploma-Diploma,16,Civil Engineering,Civil Engineering,0,0,0,0,0,0
780,2015,Regular,Diploma,82,Diploma-Diploma,23,Mechanical Engineering,Mechanical Engineering (Automobile)),0,0,0,0,0,0
780,2015,Regular,Diploma,82,Diploma-Diploma,23,Mechanical Engineering,Mechanical Engineering (Production),0,0,0,0,0,0
92,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,26,Other Engineering & Technology,All,16,54,16,54,16,54
78,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,167,Public Health,Public Health,0,2,0,0,0,0
172,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,107,Other Science,Humanities and Social Sciences,1,1,1,1,1,1
172,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,17,Computer Engineering,Computer,4,22,2,8,2,8
172,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,133,Business Administration,Business Administration,0,0,0,0,0,0
172,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,16,Civil Engineering,Civil,10,83,8,49,8,49
172,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,16,Civil Engineering,Civil,0,0,0,0,0,0
172,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,16,Civil Engineering,Civil,3,122,3,96,3,96
172,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,174,Mathematics,Mathematics,0,0,0,0,0,0
172,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,26,Other Engineering & Technology,Biomedical Engineering,5,10,5,10,5,10
